participant,session,label,label_name,channel,mean_mean,mean_std,std_mean,std_std,range_mean,range_std,ssim_mean,ssim_n,experiment_count,region_count
2,5,3,Left,0,0.35821089565270314,0.00819184979867298,0.19899051334879964,0.005999582883885338,0.911748550478454,0.046437741677136955,0.09291350066108325,77,5,79
2,5,3,Left,1,0.39742376936090607,0.014091001165467265,0.17849378400497498,0.0074010836505982655,0.9463744705722223,0.032365033225376,0.08737282113838708,77,5,79
2,5,3,Left,2,0.37777701707622374,0.00606870505082799,0.20624509471295394,0.006179426979036975,0.962635393559432,0.031224641405398566,0.11233022078700865,77,5,79
2,5,3,Left,all,0.3778038940299443,0.0061206461241819655,0.19457646402224285,0.004230380102596445,0.940252804870036,0.02349532489194173,,0,5,79
2,5,4,Right,0,0.35894447838854704,0.00948476908102942,0.19320184581813443,0.008945354724538604,0.8914540832804978,0.0514415437400626,0.09788198418496813,89,5,92
2,5,4,Right,1,0.4001717212020639,0.01400941104520864,0.17871298753763445,0.005805492582957099,0.9391345598547975,0.033378998447645344,0.12389647822997431,89,5,92
2,5,4,Right,2,0.3801041550942045,0.006338655856917557,0.20709247451802543,0.005555195990516803,0.9391675925786439,0.035596529463546814,0.12054816066366536,89,5,92
2,5,4,Right,all,0.3797401182282718,0.004628208183991315,0.19300243595793146,0.0038968312097267016,0.9232520785713131,0.02543067283337403,,0,5,92
3,0,0,Noise,0,0.31462679491041906,0.027346570036003173,0.21810109150413107,0.01528408014286099,0.9099779256553023,0.04718964311081907,0.15410194861324372,248,5,252
3,0,0,Noise,1,0.3119147671201745,0.02104605021456952,0.2085404178524721,0.011210128727555765,0.8745502921855252,0.048916404771650886,0.16077321059393337,248,5,252
3,0,0,Noise,2,0.3084218721871983,0.017267531995430057,0.22124311900266405,0.012626350924283481,0.9068813176964069,0.048411023551450466,0.1250658369822226,248,5,252
3,0,0,Noise,all,0.3116544780725973,0.016589472658281635,0.2159615427864224,0.006739041390649721,0.8971365118457447,0.024792640927796775,,0,5,252
3,0,1,Up,0,0.3052268628300819,0.026757047516149796,0.22213400443786024,0.012104141392740459,0.9191840734853862,0.04640039851601064,0.14987461931003354,74,5,75
3,0,1,Up,1,0.3124231086851257,0.024700667836649082,0.20745297221648257,0.011136807362090344,0.9102546555898285,0.049714257818066133,0.12156532868682032,74,5,75
3,0,1,Up,2,0.31437947584050224,0.023811522979401607,0.21296934902724254,0.010910245657251414,0.9504905517249462,0.026548301220973486,0.10905731589120322,74,5,75
3,0,1,Up,all,0.31067648245190327,0.017252379315434416,0.21418544189386177,0.005105744769528352,0.9266430936000537,0.02341871443639479,,0,5,75
3,0,2,Down,0,0.30921364444981564,0.024857437261071633,0.22226989141435186,0.016588247242322936,0.914240826115265,0.04687767662149856,0.15612403501498487,66,5,70
3,0,2,Down,1,0.31478078728616277,0.014477442193416184,0.2032983411096117,0.011651517937780756,0.8945625132277739,0.04698816815786757,0.10374296352522508,66,5,70
3,0,2,Down,2,0.3152677536532584,0.017768821215279892,0.22242399765285722,0.011798425632727644,0.9182128916998363,0.04093190102240727,0.1341172579980167,66,5,70
3,0,2,Down,all,0.3130873951297456,0.014838045556745208,0.21599741005894024,0.006009892543681529,0.9090054103476252,0.0258363390090645,,0,5,70
3,0,3,Left,0,0.29959872529365494,0.018556236445345244,0.22530624989400308,0.011001921578401802,0.9418962070512653,0.03745313362645716,0.1574176433165243,68,5,68
3,0,3,Left,1,0.31093797353997604,0.024603559290630173,0.2109011741212687,0.013119801185530036,0.8788356334719001,0.05189333229224979,0.11653129784260464,68,5,68
3,0,3,Left,2,0.294418470511344,0.017578641299594504,0.21618988284680238,0.009057055372337265,0.9212916040866406,0.049042976793164536,0.12565349043260343,68,5,68
3,0,3,Left,all,0.30165172311499167,0.016183802087076777,0.21746576895402472,0.0060133116634509915,0.9140078148699353,0.030199451028225903,,0,5,68
3,0,4,Right,0,0.30677458568711935,0.026372195811648395,0.22050949159217145,0.0152831323543854,0.9109099475751361,0.03713542474288291,0.16128098949096192,89,5,90
3,0,4,Right,1,0.3106919850799142,0.0203688506794819,0.2060474832111716,0.012815136932046585,0.900148902955758,0.043965934122028885,0.12122885264670431,89,5,90
3,0,4,Right,2,0.3072882829008382,0.018199493690784135,0.21400660977572283,0.013194062100094172,0.8829247935744099,0.041708520378863516,0.12480643903900229,89,5,90
3,0,4,Right,all,0.30825161788929056,0.017867673947195028,0.21352119485968862,0.005226774412923576,0.8979945480351014,0.017913694049714896,,0,5,90
3,1,0,Noise,0,0.31814490100356685,0.028370227371847617,0.20892232378987852,0.016958274935664312,0.8938983304543417,0.053095969919507366,0.12629487256696098,283,5,291
3,1,0,Noise,1,0.3046540817936462,0.027076529737272308,0.20990052597727057,0.014499159807963227,0.8683862777266146,0.060020236045452376,0.17317392015669053,283,5,291
3,1,0,Noise,2,0.2958303748302368,0.020180531866696487,0.21656939985942195,0.012139343278782985,0.8972109516493746,0.044316349807387606,0.11915360305205507,283,5,291
3,1,0,Noise,all,0.30620978587581665,0.0205544885023255,0.21179741654219036,0.006889710054210552,0.8864985199434436,0.030422245097851536,,0,5,291
3,1,1,Up,0,0.31048729859014945,0.028624463423916703,0.21364287911081148,0.015356073344701815,0.9142048227906303,0.055124004416481465,0.13280406283948026,83,5,84
3,1,1,Up,1,0.3126092694964783,0.024020073086981578,0.2077152728519109,0.011236387893916351,0.9145909992981998,0.04717644240341036,0.12574180445763697,83,5,84
3,1,1,Up,2,0.2924065351200613,0.018361712981985086,0.21137585807301895,0.010810938421423723,0.9454789423490946,0.03524669904648192,0.11305914575411215,83,5,84
3,1,1,Up,all,0.30516770106889635,0.019132284864259132,0.21091133667858042,0.005817281323380225,0.9247582548126415,0.029946748781492692,,0,5,84
3,1,2,Down,0,0.31577313715752503,0.02657810983726415,0.20948316076879397,0.015402577375536389,0.9094817326724479,0.04810522739137083,0.12797998054150525,71,5,71
3,1,2,Down,1,0.3015983992826205,0.02918650709553599,0.2087045997756869,0.01368883902950563,0.8994527163879853,0.05204454098385552,0.12645540971919073,71,5,71
3,1,2,Down,2,0.298679208838215,0.02001184808896253,0.21949503931660427,0.010985891145018151,0.9178887195407011,0.035469243702162416,0.12755351534481507,71,5,71
3,1,2,Down,all,0.3053502484261202,0.022114830131901124,0.21256093328702838,0.006008969490524061,0.9089410562003781,0.02851788948682028,,0,5,71
3,1,3,Left,0,0.3086270153286238,0.02226944088745591,0.21316285108071065,0.01895384087826852,0.9212943618542849,0.04267770265031418,0.14198987958368633,74,5,75
3,1,3,Left,1,0.30602536405591,0.027589429462893132,0.21138329283348456,0.012284524507598003,0.8995850371352682,0.050259724448455965,0.1280289938534374,74,5,75
3,1,3,Left,2,0.2903281441937312,0.01916083715866573,0.2162282358965129,0.013118187615431471,0.9257171234376382,0.03541132558669694,0.11803027779797051,74,5,75
3,1,3,Left,all,0.30166017452608834,0.018215284840054868,0.21359145993690268,0.006261389167399824,0.9155321741423971,0.02518682193981605,,0,5,75
3,1,4,Right,0,0.31292151765829873,0.024797497302848165,0.21191865659119102,0.016606001304308365,0.8980561260653265,0.05400887504424451,0.13378317372348172,83,5,83
3,1,4,Right,1,0.30096744169274087,0.026783651171729813,0.21085784398204135,0.013454775358912084,0.8805553586261816,0.05411922664035998,0.12910363858096377,83,5,83
3,1,4,Right,2,0.28981970622138054,0.017862886001387943,0.21463967583101667,0.010411544499185932,0.9212542173220997,0.040279645309639886,0.1250540341145575,83,5,83
3,1,4,Right,all,0.30123622185747334,0.01991889503500601,0.21247205880141634,0.006559411444570466,0.8999552340045359,0.028795015343549876,,0,5,83
3,2,0,Noise,0,0.30205758828276497,0.014283340462034257,0.22808692994927568,0.012428675503275895,0.9257051259638973,0.04594260239760336,0.17118012686030404,268,5,289
3,2,0,Noise,1,0.3492423355595043,0.01433920872808087,0.22078245554265474,0.008132116020473543,0.9059213197952721,0.03726392920286618,0.18730917057081387,268,5,289
3,2,0,Noise,2,0.34100885426775024,0.016774849946732,0.18780216230992175,0.008638910593696642,0.8838320103127757,0.0454846841336555,0.09516787574080672,268,5,289
3,2,0,Noise,all,0.33076959270333983,0.010709955506834049,0.21222384926728405,0.005019438737439624,0.9051528186906483,0.023773120201248252,,0,5,289
3,2,1,Up,0,0.29432559858293955,0.012039896752225483,0.2308603523228305,0.011904179343249041,0.9438854639966353,0.03733332429352788,0.1668800467808358,79,5,81
3,2,1,Up,1,0.3564450866897274,0.014383913064372726,0.21504115133279336,0.007304849861913036,0.9340348353485026,0.027859426246555224,0.12888248791209045,79,5,81
3,2,1,Up,2,0.34404454842232735,0.012996029966484817,0.18754555892968058,0.0048927262315439585,0.9543936092955702,0.031320081398764577,0.09753186424666593,79,5,81
3,2,1,Up,all,0.33160507789833144,0.008653397542279926,0.21114902086176812,0.0036346415955787552,0.9441046362135693,0.01609030939315447,,0,5,81
3,2,2,Down,0,0.3024333060616938,0.01218129140935187,0.22883751764463914,0.011705516874348716,0.9547241290310527,0.03140305449704473,0.17110729206992834,75,5,76
3,2,2,Down,1,0.352351045315248,0.012858034574729825,0.21920853040027297,0.006164016214121562,0.9287033127334542,0.028102225305880708,0.12921175528987597,75,5,76
3,2,2,Down,2,0.3438341723196196,0.013085866682091076,0.18637631136049804,0.005961610684145423,0.9038699690402476,0.04357704946068093,0.0934191036045505,75,5,76
3,2,2,Down,all,0.33287284123218713,0.009977853749010552,0.21147411980180336,0.004722961223871919,0.9290991369349182,0.019837373824218883,,0,5,76
3,2,3,Left,0,0.2978106730359553,0.016616306184711167,0.23210530071410654,0.010132691767405763,0.9367941184858181,0.04825043252150042,0.17438325341650693,75,5,75
3,2,3,Left,1,0.35184897691658473,0.012198630615214631,0.2197112209405411,0.005957451427599843,0.9611705293661944,0.025755064734011922,0.13397343229227693,75,5,75
3,2,3,Left,2,0.3367823576625757,0.010264682494169244,0.19145199292963003,0.0067981561380367475,0.9175424836601307,0.03675916698545724,0.11230738072901929,75,5,75
3,2,3,Left,all,0.3288140025383719,0.009107465683771706,0.21442283819475924,0.003951666245550031,0.9385023771707144,0.018364623961471753,,0,5,75
3,2,4,Right,0,0.2972694360529864,0.010455784395544834,0.2294599070530908,0.012751749977408468,0.942352082366863,0.03145102643217862,0.17202121676172133,82,5,84
3,2,4,Right,1,0.34795423706409856,0.016061421213623896,0.2127468100391106,0.007966288375598648,0.9072877518101046,0.03718849158910294,0.13267689850415287,82,5,84
3,2,4,Right,2,0.3302212125743758,0.011949533230147783,0.18746502196221004,0.007533821069435135,0.9078898225957049,0.04378100947043047,0.09807415938081183,82,5,84
3,2,4,Right,all,0.32514829523048694,0.010526166905349955,0.20989057968480385,0.004602939362799274,0.9191765522575576,0.01967916682175502,,0,5,84
3,3,0,Noise,0,0.28175004520546143,0.010352100516169825,0.22209629563781058,0.0069391223970080166,0.9048506600899221,0.041887798353124596,0.1603717876640301,275,5,308
3,3,0,Noise,1,0.31541695386485197,0.01987892708247991,0.21792724739746533,0.010603771840852993,0.8605011024893905,0.04786262036062554,0.16956062890334067,275,5,308
3,3,0,Noise,2,0.3255845535978023,0.018618907262356228,0.1829148339351547,0.00880023469084322,0.874751718869366,0.04259080570001686,0.0920958770802683,275,5,308
3,3,0,Noise,all,0.30758385088937196,0.011389851724048116,0.2076461256568102,0.004892360114170408,0.8800344938162262,0.0235562389596155,,0,5,308
3,3,1,Up,0,0.2784914128679505,0.0056442860369300485,0.22351669872516658,0.004980103631754363,0.9371730132563559,0.028903193235833628,0.1629798449389458,87,5,90
3,3,1,Up,1,0.3229069489489447,0.01668993412901748,0.21762753799547738,0.008129294967919833,0.9005355045533376,0.041885527378259145,0.132114331836121,87,5,90
3,3,1,Up,2,0.32240883358254174,0.015157464083125401,0.18434164917859575,0.005604052628931764,0.9446623093681917,0.03731662860710451,0.11491488042001208,87,5,90
3,3,1,Up,all,0.3079357317998123,0.009239003305291761,0.20849529529974656,0.003262236468811264,0.9274569423926283,0.02076196784549107,,0,5,90
3,3,2,Down,0,0.2851141505121549,0.009115659723428983,0.22279515783192824,0.004760258969375614,0.9448324946922226,0.030373662946962882,0.16268072474591216,73,5,74
3,3,2,Down,1,0.32455646813965566,0.01949447075422593,0.21922984729934616,0.007440448147359338,0.9023522200454881,0.043635846496347074,0.11277722178287089,73,5,74
3,3,2,Down,2,0.3330922711651644,0.012729252404222279,0.18115931013547454,0.006040853222656097,0.8992580816110228,0.03972235503242595,0.09953559584405133,73,5,74
3,3,2,Down,all,0.3142542966056583,0.00975670964246089,0.20772810508891631,0.002826391739705125,0.9154809321162445,0.0185881320874801,,0,5,74
3,3,3,Left,0,0.2771368226492513,0.0060827023157571745,0.2265881028170921,0.005313814882464819,0.9068178492482752,0.03920586663824645,0.17320606254613077,79,5,80
3,3,3,Left,1,0.3204052393491277,0.013742694860185012,0.22174490652857903,0.00916559128346061,0.9232951220013528,0.0496767315123431,0.1395701494353442,79,5,80
3,3,3,Left,2,0.3132312834656915,0.020387073319353636,0.18800319209499353,0.01012867121619559,0.9211764705882353,0.04176196160305651,0.13345583084960916,79,5,80
3,3,3,Left,all,0.30359111515469017,0.009763969608308306,0.2121120671468882,0.004306226491777727,0.9170964806126211,0.023371031968318308,,0,5,80
3,3,4,Right,0,0.27853331802794495,0.006387974403256149,0.2212906056220676,0.006078689708015382,0.9332202930896984,0.04784864895710226,0.16273169482869582,80,5,80
3,3,4,Right,1,0.3008167265510677,0.01993782048864795,0.21008585725320508,0.010032088461239286,0.8659276234077247,0.036335382140729094,0.12149676012732413,80,5,80
3,3,4,Right,2,0.3147317096184303,0.015126162063438428,0.1849257850257739,0.008234839204417822,0.8875980392156864,0.03563140318754185,0.10140143525132321,80,5,80
3,3,4,Right,all,0.29802725139914765,0.00916870599176851,0.20543408263368218,0.004287399137594396,0.8955819852377032,0.02519055426322355,,0,5,80
3,4,0,Noise,0,0.30427614937312764,0.013243577367173704,0.2238352749033591,0.01100755860738303,0.8890356871951642,0.043811023732772035,0.15255071158732514,253,5,309
3,4,0,Noise,1,0.3428790633862235,0.020299194695667325,0.2235666724288213,0.008919477955323322,0.9026610451221787,0.040834952243850614,0.16564790193693008,253,5,309
3,4,0,Noise,2,0.3284675060595505,0.01824961146716101,0.18703063254314375,0.010601519406736084,0.8720857922457009,0.043488246404913285,0.09844133211432794,253,5,309
3,4,0,Noise,all,0.32520757293963387,0.013503535650670875,0.21147752662510805,0.006060231683685893,0.8879275081876813,0.02847527980633684,,0,5,309
3,4,1,Up,0,0.30107058909889595,0.011531404074386789,0.22326485469898572,0.010229624689105215,0.9219068629804279,0.04582394546713909,0.15832349392412823,92,5,104
3,4,1,Up,1,0.34057062997669674,0.01698240470575993,0.22171409586253585,0.007030584494746201,0.9229550443035192,0.03684952324870832,0.1210670592518082,92,5,104
3,4,1,Up,2,0.3264630182740653,0.0140228742404116,0.18495656652384068,0.007224481802561935,0.9223604826546002,0.04102209167203472,0.11532712757698388,92,5,104
3,4,1,Up,all,0.32270141244988604,0.011168484505167465,0.20997850569512075,0.005008445998205238,0.9224074633128492,0.029753531327401973,,0,5,104
3,4,2,Down,0,0.3047606985327521,0.009910545031240385,0.22431006247497065,0.008353072400844765,0.9317319626764841,0.04163857171422475,0.16558768591757528,70,5,72
3,4,2,Down,1,0.35338183734472417,0.01696767864961375,0.22069442905041028,0.005910277575312006,0.9400550711071113,0.0324849453767008,0.1079290081131708,70,5,72
3,4,2,Down,2,0.3335048202326314,0.014861873889571577,0.18466214906410341,0.007566439423636588,0.8979302832244009,0.03829333557496686,0.10832018531312634,70,5,72
3,4,2,Down,all,0.3305491187033692,0.010403489581937764,0.20988888019649476,0.004532395110622854,0.9232391056693321,0.021792942665170352,,0,5,72
3,4,3,Left,0,0.3028795309594182,0.013098777205588918,0.22647717110493176,0.008080237941011191,0.9258921122819592,0.032269612588094826,0.17684603163678284,79,5,80
3,4,3,Left,1,0.3486574976981639,0.016348336088058028,0.22655769961890398,0.006638653954863698,0.9513175412404854,0.031224668736454166,0.13214379306889332,79,5,80
3,4,3,Left,2,0.33281583507079093,0.016282010082078895,0.1929908414247631,0.008432771911399389,0.9229411764705882,0.03660242998431486,0.12299008895388741,79,5,80
3,4,3,Left,all,0.328117621242791,0.012686706308913758,0.21534190404953296,0.004958919435264257,0.9333836099976776,0.023827911507303845,,0,5,80
3,4,4,Right,0,0.3043058162941205,0.010993279261046415,0.22553688170149447,0.010155851303869166,0.9152573012541538,0.04152873112046049,0.16376001105074697,88,5,88
3,4,4,Right,1,0.33076718286337914,0.023141765218645617,0.21643281453261132,0.007163772284617007,0.914540022183467,0.042610744390377445,0.1116160825312925,88,5,88
3,4,4,Right,2,0.31356795401145543,0.018106665934266082,0.19058236294023834,0.0087786779628038,0.8927361853832442,0.044827420101542545,0.11018822874203371,88,5,88
3,4,4,Right,all,0.3162136510563184,0.013478584788372624,0.21085068639144805,0.004361747084230989,0.9075111696069551,0.027026641285998326,,0,5,88
3,5,0,Noise,0,0.31394673148845903,0.012335239324058073,0.2193177768933166,0.009129935907304187,0.8893106474403613,0.04962163828496845,0.14817005745255088,232,5,312
3,5,0,Noise,1,0.34226777722965246,0.017379540479674445,0.21735324826257268,0.008907500015657233,0.8926272283968513,0.049224599326432805,0.15390710097073707,232,5,312
3,5,0,Noise,2,0.3382607129857264,0.02091472853785459,0.18696500458322665,0.010132000814360281,0.8715183509301158,0.04631553073296144,0.09464013831101217,232,5,312
3,5,0,Noise,all,0.33149174056794595,0.011948755802439422,0.2078786765797053,0.005795467399208529,0.8844854089224429,0.0275203900316951,,0,5,312
3,5,1,Up,0,0.3110708740486285,0.010788205378274353,0.21878436394867676,0.008172378882158432,0.9247752543612442,0.04183952694667827,0.14996185840563847,90,5,97
3,5,1,Up,1,0.3382752531345938,0.016237920452617897,0.21300852332622067,0.005926874907668156,0.9071050698257801,0.043024837025555485,0.11424907135837162,90,5,97
3,5,1,Up,2,0.3350811630571818,0.020524750453957165,0.185793544026434,0.00786218527269266,0.9439660400242571,0.03965424207021659,0.10973192423086203,90,5,97
3,5,1,Up,all,0.3281424300801347,0.011720837457096912,0.20586214376711046,0.0049462116588340115,0.9252821214037604,0.02889586061693397,,0,5,97
3,5,2,Down,0,0.31396025785120485,0.009399481197800017,0.22041440293989387,0.007190469297447537,0.941862982426421,0.04066851513543938,0.15986872125794263,73,5,74
3,5,2,Down,1,0.3509323073452399,0.018061167201433196,0.21484010597155767,0.006608413202288946,0.9286269441369691,0.03231248726601848,0.09945725705898356,73,5,74
3,5,2,Down,2,0.34639981750751475,0.020558717444078282,0.1844460254788493,0.007960442115763881,0.9065182829888712,0.03507573844407356,0.10435919401821878,73,5,74
3,5,2,Down,all,0.3370974609013198,0.012699789721047504,0.20656684479676696,0.004766875984620106,0.925669403184087,0.021062683546160754,,0,5,74
3,5,3,Left,0,0.3087605928728988,0.00805143704439013,0.2199780309532147,0.008296380375068763,0.906314388402101,0.037662840077788556,0.16026825946730636,81,5,81
3,5,3,Left,1,0.34692936536802355,0.012961624453543017,0.21994553952156096,0.007426400265538813,0.9443548939274176,0.029116925344266017,0.1198344326715991,81,5,81
3,5,3,Left,2,0.33789976757360707,0.020025621869872178,0.19340630448117835,0.008221477696455317,0.9263132413459211,0.03346982464285552,0.11972960060864744,81,5,81
3,5,3,Left,all,0.3311965752715098,0.01031984905886597,0.21110995831865137,0.00586301010940236,0.9256608412251466,0.01875702346520225,,0,5,81
3,5,4,Right,0,0.3136556971841539,0.010723398048316943,0.22156945595957878,0.008256562376963518,0.9144177538232648,0.03242577755530618,0.15478909534802304,85,5,85
3,5,4,Right,1,0.3320875022695146,0.024370887752847827,0.21008201635634127,0.00739421184773383,0.8937794112049859,0.04952281305782636,0.09416334274480692,85,5,85
3,5,4,Right,2,0.32537948662336774,0.01693742972538673,0.19189826716617672,0.007379443742298537,0.9091580161476356,0.039517267351522924,0.10810691077837045,85,5,85
3,5,4,Right,all,0.3237075620256788,0.013956373610146351,0.20784991316069892,0.004576874649152665,0.905785060391962,0.023162081290939867,,0,5,85
